popularity,profit,budget,revenue,original_title,director,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.701851,1065881,0,1065881,Thanks for Sharing,Stuart Blumberg,112,Drama,Olympus Pictures|Class 5 Films,9/7/12,112,5.6,2012,0.0,1012314.38435201
0.69948,-6900000,6900000,0,House at the End of the Street,Mark Tonderai,101,Horror,A Bigger Boat|Relativity Media|FilmNation Entertainment,9/21/12,350,5.6,2012,6553235.54133049,0.0
0.69948,-6900000,6900000,0,House at the End of the Street,Mark Tonderai,101,Thriller,A Bigger Boat|Relativity Media|FilmNation Entertainment,9/21/12,350,5.6,2012,6553235.54133049,0.0
0.686877,-14646768,45000000,30353232,Alex Cross,Rob Cohen,101,Action,Summit Entertainment,10/18/12,230,5.2,2012,42738492.660851,28827808.5125579
0.686877,-14646768,45000000,30353232,Alex Cross,Rob Cohen,101,Thriller,Summit Entertainment,10/18/12,230,5.2,2012,42738492.660851,28827808.5125579
0.686877,-14646768,45000000,30353232,Alex Cross,Rob Cohen,101,Crime,Summit Entertainment,10/18/12,230,5.2,2012,42738492.660851,28827808.5125579
0.686877,-14646768,45000000,30353232,Alex Cross,Rob Cohen,101,Mystery,Summit Entertainment,10/18/12,230,5.2,2012,42738492.660851,28827808.5125579
0.672243,-3106279,40000000,36893721,One for the Money,Julie Anne Robinson,91,Action,Lakeshore Entertainment|Sidney Kimmel Entertainment,1/26/12,271,5.2,2012,37989771.2540898,35039600.5375552
0.672243,-3106279,40000000,36893721,One for the Money,Julie Anne Robinson,91,Comedy,Lakeshore Entertainment|Sidney Kimmel Entertainment,1/26/12,271,5.2,2012,37989771.2540898,35039600.5375552
0.672243,-3106279,40000000,36893721,One for the Money,Julie Anne Robinson,91,Thriller,Lakeshore Entertainment|Sidney Kimmel Entertainment,1/26/12,271,5.2,2012,37989771.2540898,35039600.5375552
0.672243,-3106279,40000000,36893721,One for the Money,Julie Anne Robinson,91,Crime,Lakeshore Entertainment|Sidney Kimmel Entertainment,1/26/12,271,5.2,2012,37989771.2540898,35039600.5375552
0.672243,-3106279,40000000,36893721,One for the Money,Julie Anne Robinson,91,Romance,Lakeshore Entertainment|Sidney Kimmel Entertainment,1/26/12,271,5.2,2012,37989771.2540898,35039600.5375552
0.668285,48520298,11000000,59520298,Quartet,Dustin Hoffman,98,Drama,Headline Pictures,9/8/12,97,6.2,2012,10447187.0948747,56529062.6498815
0.668285,48520298,11000000,59520298,Quartet,Dustin Hoffman,98,Comedy,Headline Pictures,9/8/12,97,6.2,2012,10447187.0948747,56529062.6498815
0.668285,48520298,11000000,59520298,Quartet,Dustin Hoffman,98,Romance,Headline Pictures,9/8/12,97,6.2,2012,10447187.0948747,56529062.6498815
0.665792,-24773313,26350000,1576687,Lay the Favorite,Stephen Frears,94,Drama,Likely Story|Random Films|Focus Features,6/22/12,46,4.9,2012,25025761.8136316,1497449.46173242
0.665792,-24773313,26350000,1576687,Lay the Favorite,Stephen Frears,94,Comedy,Likely Story|Random Films|Focus Features,6/22/12,46,4.9,2012,25025761.8136316,1497449.46173242
0.663515,51854875,0,51854875,The Odd Life of Timothy Green,Peter Hedges,105,Fantasy,Walt Disney Pictures,8/15/12,267,6.5,2012,0.0,49248870.9914855
0.663515,51854875,0,51854875,The Odd Life of Timothy Green,Peter Hedges,105,Drama,Walt Disney Pictures,8/15/12,267,6.5,2012,0.0,49248870.9914855
0.663515,51854875,0,51854875,The Odd Life of Timothy Green,Peter Hedges,105,Comedy,Walt Disney Pictures,8/15/12,267,6.5,2012,0.0,49248870.9914855
0.663515,51854875,0,51854875,The Odd Life of Timothy Green,Peter Hedges,105,Family,Walt Disney Pictures,8/15/12,267,6.5,2012,0.0,49248870.9914855
0.657376,9128263,0,9128263,Ruby Sparks,Jonathan Dayton|Valerie Faris,104,Comedy,Fox Searchlight Pictures,7/25/12,357,6.9,2012,0.0,8669515.58292929
0.657376,9128263,0,9128263,Ruby Sparks,Jonathan Dayton|Valerie Faris,104,Romance,Fox Searchlight Pictures,7/25/12,357,6.9,2012,0.0,8669515.58292929
0.657376,9128263,0,9128263,Ruby Sparks,Jonathan Dayton|Valerie Faris,104,Fantasy,Fox Searchlight Pictures,7/25/12,357,6.9,2012,0.0,8669515.58292929
0.657376,9128263,0,9128263,Ruby Sparks,Jonathan Dayton|Valerie Faris,104,Drama,Fox Searchlight Pictures,7/25/12,357,6.9,2012,0.0,8669515.58292929
0.651197999999999,0,0,0,Black Rock,Katie Aselton,83,Thriller,Submarine Entertainment Distributors|LD Entertainment,1/21/12,43,4.8,2012,0.0,0.0
0.651197999999999,0,0,0,Black Rock,Katie Aselton,83,Horror,Submarine Entertainment Distributors|LD Entertainment,1/21/12,43,4.8,2012,0.0,0.0
0.646413,47139399,60000000,107139399,ParaNorman,Sam Fell|Chris Butler,90,Family,Focus Features|Laika Entertainment,8/3/12,549,6.6,2012,56984656.8811347,101755031.507766
0.646413,47139399,60000000,107139399,ParaNorman,Sam Fell|Chris Butler,90,Animation,Focus Features|Laika Entertainment,8/3/12,549,6.6,2012,56984656.8811347,101755031.507766
0.646413,47139399,60000000,107139399,ParaNorman,Sam Fell|Chris Butler,90,Adventure,Focus Features|Laika Entertainment,8/3/12,549,6.6,2012,56984656.8811347,101755031.507766
0.646413,47139399,60000000,107139399,ParaNorman,Sam Fell|Chris Butler,90,Comedy,Focus Features|Laika Entertainment,8/3/12,549,6.6,2012,56984656.8811347,101755031.507766
0.644806,-6861212,15000000,8138788,Promised Land,Gus Van Sant,106,Drama,Participant Media|Imagenation Abu Dhabi FZ|Focus Features|Media Farm|Sunday Night,9/23/12,160,5.7,2012,14246164.2202836,7729767.36013828
0.63948,55112176,22000000,77112176,Diary of a Wimpy Kid: Dog Days,David Bowers,94,Comedy,Fox 2000 Pictures,8/2/12,134,5.9,2012,20894374.1897494,73236848.1786279
0.63948,55112176,22000000,77112176,Diary of a Wimpy Kid: Dog Days,David Bowers,94,Family,Fox 2000 Pictures,8/2/12,134,5.9,2012,20894374.1897494,73236848.1786279
0.634526,-19500000,19500000,0,Hemingway & Gellhorn,Philip Kaufman,155,Drama,Home Box Office (HBO)|Attaboy Films|For Whom Productions,8/27/12,26,6.2,2012,18520013.4863687,0.0
0.634526,-19500000,19500000,0,Hemingway & Gellhorn,Philip Kaufman,155,Romance,Home Box Office (HBO)|Attaboy Films|For Whom Productions,8/27/12,26,6.2,2012,18520013.4863687,0.0
0.629483,-5000000,5000000,0,The Scorpion King 3 : Battle for Redemption,Roel ReinÃ©,106,Action,"Alphaville Films|Misher Films|Universal 1440 Entertainment|Sommers Company, The|A Grand Elephant",1/17/12,53,4.1,2012,4748721.40676122,0.0
0.629483,-5000000,5000000,0,The Scorpion King 3 : Battle for Redemption,Roel ReinÃ©,106,Fantasy,"Alphaville Films|Misher Films|Universal 1440 Entertainment|Sommers Company, The|A Grand Elephant",1/17/12,53,4.1,2012,4748721.40676122,0.0
0.629483,-5000000,5000000,0,The Scorpion King 3 : Battle for Redemption,Roel ReinÃ©,106,Adventure,"Alphaville Films|Misher Films|Universal 1440 Entertainment|Sommers Company, The|A Grand Elephant",1/17/12,53,4.1,2012,4748721.40676122,0.0
0.628612,-2377154,12000000,9622846,For Greater Glory - The True Story of Cristiada,Dean Wright,145,Drama,Dos Corazones,6/1/12,20,6.8,2012,11396931.3762269,9139242.95883333
0.627024,-7634623,58000000,50365377,Red Tails,Anthony Hemingway,125,Drama,Twentieth Century Fox Film Corporation|Lucasfilm Ltd.|Partnership Pictures,1/19/12,125,6.1,2012,55085168.3184302,47834228.7838999
0.627024,-7634623,58000000,50365377,Red Tails,Anthony Hemingway,125,Action,Twentieth Century Fox Film Corporation|Lucasfilm Ltd.|Partnership Pictures,1/19/12,125,6.1,2012,55085168.3184302,47834228.7838999
0.627024,-7634623,58000000,50365377,Red Tails,Anthony Hemingway,125,Adventure,Twentieth Century Fox Film Corporation|Lucasfilm Ltd.|Partnership Pictures,1/19/12,125,6.1,2012,55085168.3184302,47834228.7838999
0.627024,-7634623,58000000,50365377,Red Tails,Anthony Hemingway,125,History,Twentieth Century Fox Film Corporation|Lucasfilm Ltd.|Partnership Pictures,1/19/12,125,6.1,2012,55085168.3184302,47834228.7838999
0.627024,-7634623,58000000,50365377,Red Tails,Anthony Hemingway,125,War,Twentieth Century Fox Film Corporation|Lucasfilm Ltd.|Partnership Pictures,1/19/12,125,6.1,2012,55085168.3184302,47834228.7838999
0.6249,-10000000,10000000,0,6 Bullets,Ernie Barbarash,115,Thriller,Motion Picture Corporation of America (MPCA)|Rodin Entertainment,9/11/12,42,5.0,2012,9497442.81352245,0.0
0.6249,-10000000,10000000,0,6 Bullets,Ernie Barbarash,115,Action,Motion Picture Corporation of America (MPCA)|Rodin Entertainment,9/11/12,42,5.0,2012,9497442.81352245,0.0
0.6249,-10000000,10000000,0,6 Bullets,Ernie Barbarash,115,Crime,Motion Picture Corporation of America (MPCA)|Rodin Entertainment,9/11/12,42,5.0,2012,9497442.81352245,0.0
0.622156,0,0,0,Would You Rather,David Guy Levy,93,Thriller,"Periscope Entertainment|Social Construct|Dreamher Productions|Lambrick Foundation, The",10/14/12,164,5.7,2012,0.0,0.0
0.622156,0,0,0,Would You Rather,David Guy Levy,93,Horror,"Periscope Entertainment|Social Construct|Dreamher Productions|Lambrick Foundation, The",10/14/12,164,5.7,2012,0.0,0.0
0.615971,-2582638,14000000,11417362,Fun Size,Josh Schwartz,87,Comedy,Paramount Pictures|Nickelodeon Movies|Anonymous Content|Fake Empire,10/25/12,83,5.4,2012,13296419.9389314,10843574.2676284
0.615335,-35000000,35000000,0,Playing for Keeps,Gabriele Muccino,106,Comedy,Evil Twins|Eclectic pictures|Millennium Films,11/29/12,163,5.4,2012,33241049.8473286,0.0
0.615335,-35000000,35000000,0,Playing for Keeps,Gabriele Muccino,106,Romance,Evil Twins|Eclectic pictures|Millennium Films,11/29/12,163,5.4,2012,33241049.8473286,0.0
0.612153,-334118,1500000,1165882,The Lords of Salem,Rob Zombie,101,Horror,Alliance Films|Blumhouse Productions|Automatik Entertainment,9/10/12,120,4.7,2012,1424616.42202836,1107289.76223151
0.612153,-334118,1500000,1165882,The Lords of Salem,Rob Zombie,101,Thriller,Alliance Films|Blumhouse Productions|Automatik Entertainment,9/10/12,120,4.7,2012,1424616.42202836,1107289.76223151
0.608099,0,0,0,The Dinosaur Project,Sid Bennett,83,TV Movie,Moonlighting Films,8/9/12,40,4.5,2012,0.0,0.0
0.608099,0,0,0,The Dinosaur Project,Sid Bennett,83,Adventure,Moonlighting Films,8/9/12,40,4.5,2012,0.0,0.0
0.607856,-3916401,35000000,31083599,Premium Rush,David Koepp,91,Crime,Pariah Entertainment Group,8/24/12,592,6.1,2012,33241049.8473286,29521470.3940963
0.607856,-3916401,35000000,31083599,Premium Rush,David Koepp,91,Action,Pariah Entertainment Group,8/24/12,592,6.1,2012,33241049.8473286,29521470.3940963
0.607856,-3916401,35000000,31083599,Premium Rush,David Koepp,91,Thriller,Pariah Entertainment Group,8/24/12,592,6.1,2012,33241049.8473286,29521470.3940963
0.604625,8947954,3000000,11947954,Bachelorette,Leslye Headland,87,Comedy,Gary Sanchez Productions|BCDF Pictures,8/6/12,288,5.3,2012,2849232.84405673,11347500.9853596
0.604625,8947954,3000000,11947954,Bachelorette,Leslye Headland,87,Romance,Gary Sanchez Productions|BCDF Pictures,8/6/12,288,5.3,2012,2849232.84405673,11347500.9853596
0.602578,0,0,0,Room on the Broom,Max Lang|Jan Lachauer,25,Family,Magic Light Pictures,12/25/12,21,6.3,2012,0.0,0.0
0.602578,0,0,0,Room on the Broom,Max Lang|Jan Lachauer,25,Animation,Magic Light Pictures,12/25/12,21,6.3,2012,0.0,0.0
0.595210999999999,1863726,40000000,41863726,The Guilt Trip,Anne Fletcher,95,Comedy,Paramount Pictures|Skydance Productions,12/19/12,210,5.3,2012,37989771.2540898,39759834.3645973
0.592542,0,0,0,Ghost Recon: Alpha,FranÃ§ois Alaux|HervÃ© de CrÃ©cy,24,Action,Ubisoft,5/3/12,36,7.4,2012,0.0,0.0
0.592542,0,0,0,Ghost Recon: Alpha,FranÃ§ois Alaux|HervÃ© de CrÃ©cy,24,Science Fiction,Ubisoft,5/3/12,36,7.4,2012,0.0,0.0
0.592542,0,0,0,Ghost Recon: Alpha,FranÃ§ois Alaux|HervÃ© de CrÃ©cy,24,Thriller,Ubisoft,5/3/12,36,7.4,2012,0.0,0.0
0.592542,0,0,0,Ghost Recon: Alpha,FranÃ§ois Alaux|HervÃ© de CrÃ©cy,24,War,Ubisoft,5/3/12,36,7.4,2012,0.0,0.0
0.591005,8138338,1000000,9138338,The Sessions,Ben Lewin,98,Drama,Rhino Films|Such Much Films,5/2/12,102,6.3,2012,949744.281352245,8679084.25656392
0.591005,8138338,1000000,9138338,The Sessions,Ben Lewin,98,Romance,Rhino Films|Such Much Films,5/2/12,102,6.3,2012,949744.281352245,8679084.25656392
0.591005,8138338,1000000,9138338,The Sessions,Ben Lewin,98,Comedy,Rhino Films|Such Much Films,5/2/12,102,6.3,2012,949744.281352245,8679084.25656392
0.588822,0,0,0,At Any Price,Ramin Bahrani,105,Drama,Killer Films|Treehouse Pictures,8/30/12,34,5.5,2012,0.0,0.0
0.58808,-363711,10000000,9636289,Seeking a Friend for the End of the World,Lorene Scafaria,101,Drama,Mandate Pictures|Indian Paintbrush|Anonymous Content|Focus Features,6/22/12,425,6.2,2012,9497442.81352245,9152010.37120755
0.58808,-363711,10000000,9636289,Seeking a Friend for the End of the World,Lorene Scafaria,101,Comedy,Mandate Pictures|Indian Paintbrush|Anonymous Content|Focus Features,6/22/12,425,6.2,2012,9497442.81352245,9152010.37120755
0.58808,-363711,10000000,9636289,Seeking a Friend for the End of the World,Lorene Scafaria,101,Romance,Mandate Pictures|Indian Paintbrush|Anonymous Content|Focus Features,6/22/12,425,6.2,2012,9497442.81352245,9152010.37120755
0.58808,-363711,10000000,9636289,Seeking a Friend for the End of the World,Lorene Scafaria,101,Science Fiction,Mandate Pictures|Indian Paintbrush|Anonymous Content|Focus Features,6/22/12,425,6.2,2012,9497442.81352245,9152010.37120755
0.587352,0,0,0,Tangled Ever After,Nathan Greno|Byron Howard,6,Animation,Walt Disney Animation Studios,1/13/12,257,7.2,2012,0.0,0.0
0.587352,0,0,0,Tangled Ever After,Nathan Greno|Byron Howard,6,Comedy,Walt Disney Animation Studios,1/13/12,257,7.2,2012,0.0,0.0
0.587352,0,0,0,Tangled Ever After,Nathan Greno|Byron Howard,6,Action,Walt Disney Animation Studios,1/13/12,257,7.2,2012,0.0,0.0
0.587352,0,0,0,Tangled Ever After,Nathan Greno|Byron Howard,6,Family,Walt Disney Animation Studios,1/13/12,257,7.2,2012,0.0,0.0
0.582429,5310554,0,5310554,Won't Back Down,Daniel Barnz,121,Drama,20th Century Fox|Gran Via Productions|Walden Media,9/28/12,21,5.2,2012,0.0,5043668.29231229
0.582396,-61000000,61000000,0,AstÃ©rix & ObÃ©lix - Au service de Sa MajestÃ©,Laurent Tirard,110,Family,France 2 CinÃ©ma|France 3 CinÃ©ma|Lucky Red|Wild Bunch|Octagon Films,10/17/12,186,4.9,2012,57934401.162487,0.0
0.582396,-61000000,61000000,0,AstÃ©rix & ObÃ©lix - Au service de Sa MajestÃ©,Laurent Tirard,110,Adventure,France 2 CinÃ©ma|France 3 CinÃ©ma|Lucky Red|Wild Bunch|Octagon Films,10/17/12,186,4.9,2012,57934401.162487,0.0
0.582396,-61000000,61000000,0,AstÃ©rix & ObÃ©lix - Au service de Sa MajestÃ©,Laurent Tirard,110,Comedy,France 2 CinÃ©ma|France 3 CinÃ©ma|Lucky Red|Wild Bunch|Octagon Films,10/17/12,186,4.9,2012,57934401.162487,0.0
0.580776,7231461,6000000,13231461,The Words,Brian Klugman|Lee Sternthal,96,Drama,Serenade Films|CBS Films|Also Known As Pictures,9/7/12,234,6.3,2012,5698465.68811347,12566504.4186852
0.580776,7231461,6000000,13231461,The Words,Brian Klugman|Lee Sternthal,96,Thriller,Serenade Films|CBS Films|Also Known As Pictures,9/7/12,234,6.3,2012,5698465.68811347,12566504.4186852
0.572327,-12000000,12000000,0,Erased,Philipp StÃ¶lzl,100,Action,uFilm|Informant Media|Entertainment Motion Pictures|Umedia|uFund,9/27/12,172,5.5,2012,11396931.3762269,0.0
0.572327,-12000000,12000000,0,Erased,Philipp StÃ¶lzl,100,Thriller,uFilm|Informant Media|Entertainment Motion Pictures|Umedia|uFund,9/27/12,172,5.5,2012,11396931.3762269,0.0
0.569388,0,0,0,StreetDance 2,Max Giwa|Dania Pasquini,85,Drama,Vertigo Entertainment,3/30/12,62,5.3,2012,0.0,0.0
0.569388,0,0,0,StreetDance 2,Max Giwa|Dania Pasquini,85,Romance,Vertigo Entertainment,3/30/12,62,5.3,2012,0.0,0.0
0.568529,-16600000,16600000,0,Kon-Tiki,Joachim RÃ¸nning|Espen Sandberg,118,Adventure,Film i VÃ¤st|Recorded Picture Company (RPC)|Roenbergfilm|Nordisk Film Production|DCM Productions,8/24/12,189,6.9,2012,15765755.0704472,0.0
0.568529,-16600000,16600000,0,Kon-Tiki,Joachim RÃ¸nning|Espen Sandberg,118,History,Film i VÃ¤st|Recorded Picture Company (RPC)|Roenbergfilm|Nordisk Film Production|DCM Productions,8/24/12,189,6.9,2012,15765755.0704472,0.0
0.557661,137817992,5000000,142817992,Paranormal Activity 4,Henry Joost|Ariel Schulman,95,Horror,Paramount Pictures|Blumhouse Productions|Room 101|Solana Films,10/17/12,352,5.3,2012,4748721.40676122,135640571.17621
0.557044,-12981705,13000000,18295,Venuto al mondo,Sergio Castellitto,127,Drama,Medusa Film,9/13/12,80,6.8,2012,12346675.6575791,17375.5716273393
0.557044,-12981705,13000000,18295,Venuto al mondo,Sergio Castellitto,127,Romance,Medusa Film,9/13/12,80,6.8,2012,12346675.6575791,17375.5716273393
0.557044,-12981705,13000000,18295,Venuto al mondo,Sergio Castellitto,127,War,Medusa Film,9/13/12,80,6.8,2012,12346675.6575791,17375.5716273393
0.552288,-16215682,25000000,8784318,On the Road,Walter Salles,137,Adventure,American Zoetrope|France 2 CinÃ©ma|VideoFilmes|Vanguard Films|Canal+,5/22/12,205,5.6,2012,23743607.0338061,8342855.78607959
0.552288,-16215682,25000000,8784318,On the Road,Walter Salles,137,Drama,American Zoetrope|France 2 CinÃ©ma|VideoFilmes|Vanguard Films|Canal+,5/22/12,205,5.6,2012,23743607.0338061,8342855.78607959
0.548029,1663931,0,1663931,360,Fernando Meirelles,110,Drama,BBC Films,7/25/12,44,5.7,2012,0.0,1580308.95181472
0.548029,1663931,0,1663931,360,Fernando Meirelles,110,Romance,BBC Films,7/25/12,44,5.7,2012,0.0,1580308.95181472
0.546482999999999,-10097693,11500000,1402307,Universal Soldier: Day of Reckoning,John Hyams,114,Thriller,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),10/4/12,79,5.1,2012,10922059.2355508,1331833.05395022
0.546482999999999,-10097693,11500000,1402307,Universal Soldier: Day of Reckoning,John Hyams,114,Action,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),10/4/12,79,5.1,2012,10922059.2355508,1331833.05395022
0.546482999999999,-10097693,11500000,1402307,Universal Soldier: Day of Reckoning,John Hyams,114,Science Fiction,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),10/4/12,79,5.1,2012,10922059.2355508,1331833.05395022
0.546482999999999,-10097693,11500000,1402307,Universal Soldier: Day of Reckoning,John Hyams,114,Horror,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),10/4/12,79,5.1,2012,10922059.2355508,1331833.05395022
0.546482999999999,-10097693,11500000,1402307,Universal Soldier: Day of Reckoning,John Hyams,114,Mystery,Signature Pictures|Foresight Unlimited|Baumgarten Management and Productions (BMP),10/4/12,79,5.1,2012,10922059.2355508,1331833.05395022
0.546014,-5000000,5000000,0,Fortress,Mike Phillips,89,Action,Bayou Pictures|Diamondback 99,4/1/12,10,5.5,2012,4748721.40676122,0.0
0.546014,-5000000,5000000,0,Fortress,Mike Phillips,89,War,Bayou Pictures|Diamondback 99,4/1/12,10,5.5,2012,4748721.40676122,0.0
0.543868999999999,-5591861,5600000,8139,Dracula 3D,Dario Argento,109,Horror,Enrique Cerezo Producciones CinematogrÃ¡ficas S.A.|Film Export Group,1/29/12,22,3.3,2012,5318567.97557257,7729.96870592592
0.543868999999999,-5591861,5600000,8139,Dracula 3D,Dario Argento,109,Romance,Enrique Cerezo Producciones CinematogrÃ¡ficas S.A.|Film Export Group,1/29/12,22,3.3,2012,5318567.97557257,7729.96870592592
0.543868999999999,-5591861,5600000,8139,Dracula 3D,Dario Argento,109,Thriller,Enrique Cerezo Producciones CinematogrÃ¡ficas S.A.|Film Export Group,1/29/12,22,3.3,2012,5318567.97557257,7729.96870592592
0.541575,-2400000,2400000,0,Antiviral,Brandon Cronenberg,110,Science Fiction,Alliance Films|Telefilm Canada|TF1 International,9/19/12,75,5.7,2012,2279386.27524539,0.0
0.541575,-2400000,2400000,0,Antiviral,Brandon Cronenberg,110,Horror,Alliance Films|Telefilm Canada|TF1 International,9/19/12,75,5.7,2012,2279386.27524539,0.0
0.530375,30668,0,30668,The Bay,Barry Levinson,84,Horror,Automatik Entertainment|Hydraulx|Baltimore Pictures,9/13/12,118,5.4,2012,0.0,29126.7576205106
